SegmentID,SegmentName,SegmentTrace
2303,"San Andreas (Offshore) 2011 CFM, Subsection 0","[[-123.79545, 39.14784, 0.0], [-123.81526, 39.19439, 0.0]]"
1549,"San Andreas (Offshore) 2011 CFM, Subsection 1","[[-123.81526, 39.19439, 0.0], [-123.81909, 39.20339, 0.0], [-123.83596, 39.2407, 0.0]]"
1309,"San Andreas (Offshore) 2011 CFM, Subsection 2","[[-123.83596, 39.2407, 0.0], [-123.85536, 39.28352, 0.0], [-123.85614, 39.2871, 0.0]]"
1815,"San Andreas (Offshore) 2011 CFM, Subsection 3","[[-123.85614, 39.2871, 0.0], [-123.86533, 39.3291, 0.0], [-123.86877, 39.33494, 0.0]]"
1220,"San Andreas (Offshore) 2011 CFM, Subsection 4","[[-123.86877, 39.33494, 0.0], [-123.89511, 39.37952, 0.0]]"
1885,"San Andreas (Offshore) 2011 CFM, Subsection 5","[[-123.89511, 39.37952, 0.0], [-123.90591, 39.39779, 0.0], [-123.91415, 39.426, 0.0]]"
2291,"San Andreas (Offshore) 2011 CFM, Subsection 6","[[-123.91415, 39.426, 0.0], [-123.92813, 39.47381, 0.0]]"
1560,"San Andreas (Offshore) 2011 CFM, Subsection 7","[[-123.92813, 39.47381, 0.0], [-123.92999, 39.48017, 0.0], [-123.94392, 39.52128, 0.0]]"
1445,"San Andreas (Offshore) 2011 CFM, Subsection 8","[[-123.94392, 39.52128, 0.0], [-123.94736, 39.53142, 0.0], [-123.95242, 39.56976, 0.0]]"
1468,"San Andreas (Offshore) 2011 CFM, Subsection 9","[[-123.95242, 39.56976, 0.0], [-123.95886, 39.61852, 0.0]]"
1485,"San Andreas (Offshore) 2011 CFM, Subsection 10","[[-123.95886, 39.61852, 0.0], [-123.962, 39.64229, 0.0], [-123.97089, 39.66646, 0.0]]"
1329,"San Andreas (Offshore) 2011 CFM, Subsection 11","[[-123.97089, 39.66646, 0.0], [-123.98826, 39.71361, 0.0]]"
915,"San Andreas (Offshore) 2011 CFM, Subsection 12","[[-123.98826, 39.71361, 0.0], [-123.99692, 39.73711, 0.0], [-124.00222, 39.76136, 0.0]]"
1836,"San Andreas (Offshore) 2011 CFM, Subsection 13","[[-124.00222, 39.76136, 0.0], [-124.0128, 39.80969, 0.0]]"
916,"San Andreas (Offshore) 2011 CFM, Subsection 14","[[-124.0128, 39.80969, 0.0], [-124.01806, 39.83372, 0.0], [-124.02399, 39.85794, 0.0]]"
441,"San Andreas (Offshore) 2011 CFM, Subsection 15","[[-124.02399, 39.85794, 0.0], [-124.03579, 39.90611, 0.0]]"
176,"San Andreas (Offshore) 2011 CFM, Subsection 16","[[-124.03579, 39.90611, 0.0], [-124.0403, 39.92449, 0.0], [-124.05516, 39.95257, 0.0]]"
2097,"San Andreas (Offshore) 2011 CFM, Subsection 17","[[-124.05516, 39.95257, 0.0], [-124.07922, 39.99799, 0.0]]"
1730,"San Andreas (Offshore) 2011 CFM, Subsection 18","[[-124.07922, 39.99799, 0.0], [-124.08612, 40.01099, 0.0], [-124.11186, 40.03988, 0.0]]"
639,"San Andreas (Offshore) 2011 CFM, Subsection 19","[[-124.11186, 40.03988, 0.0], [-124.14798, 40.08036, 0.0]]"
1660,"San Andreas (Carrizo) rev, Subsection 6","[[-119.52903, 35.02748, 0.0], [-119.4711, 34.9878, 0.0], [-119.46673, 34.985, 0.0]]"
453,"San Andreas (Carrizo) rev, Subsection 7","[[-119.46673, 34.985, 0.0], [-119.4029, 34.9441, 0.0]]"
1444,"San Andreas (Big Bend), Subsection 0","[[-119.40286, 34.94406, 0.0], [-119.36286, 34.91571, 0.0], [-119.33964, 34.90786, 0.0]]"
2308,"San Andreas (Big Bend), Subsection 1","[[-119.33964, 34.90786, 0.0], [-119.26758, 34.88345, 0.0]]"
1533,"San Andreas (Big Bend), Subsection 2","[[-119.26758, 34.88345, 0.0], [-119.21, 34.8639, 0.0], [-119.19479, 34.86096, 0.0]]"
1443,"San Andreas (Big Bend), Subsection 3","[[-119.19479, 34.86096, 0.0], [-119.11896, 34.84625, 0.0]]"
1962,"San Andreas (Big Bend), Subsection 4","[[-119.11896, 34.84625, 0.0], [-119.04315, 34.8315, 0.0]]"
2053,"San Andreas (Big Bend), Subsection 5","[[-119.04315, 34.8315, 0.0], [-119.03009, 34.82896, 0.0], [-118.96669, 34.8193, 0.0]]"
1005,"San Andreas (Big Bend), Subsection 6","[[-118.96669, 34.8193, 0.0], [-118.89012, 34.8076, 0.0]]"
2532,"San Andreas (Mojave N), Subsection 0","[[-118.89012, 34.8076, 0.0], [-118.88764, 34.80722, 0.0], [-118.81363, 34.78634, 0.0]]"
1006,"San Andreas (Mojave N), Subsection 1","[[-118.81363, 34.78634, 0.0], [-118.76731, 34.77325, 0.0], [-118.73733, 34.76461, 0.0]]"
1489,"San Andreas (Mojave N), Subsection 2","[[-118.73733, 34.76461, 0.0], [-118.66116, 34.74262, 0.0]]"
2534,"San Andreas (Mojave N), Subsection 3","[[-118.66116, 34.74262, 0.0], [-118.58504, 34.72058, 0.0]]"
2322,"San Andreas (Mojave N), Subsection 4","[[-118.58504, 34.72058, 0.0], [-118.50895, 34.6985, 0.0]]"
1889,"San Andreas (Mojave S), Subsection 0","[[-118.50895, 34.6985, 0.0], [-118.44398, 34.67446, 0.0]]"
855,"San Andreas (Mojave S), Subsection 1","[[-118.44398, 34.67446, 0.0], [-118.37905, 34.65038, 0.0]]"
2609,"San Andreas (Mojave S), Subsection 2","[[-118.37905, 34.65038, 0.0], [-118.31416, 34.62628, 0.0]]"
613,"San Andreas (Mojave S), Subsection 3","[[-118.31416, 34.62628, 0.0], [-118.24931, 34.60214, 0.0]]"
1893,"San Andreas (Mojave S), Subsection 4","[[-118.24931, 34.60214, 0.0], [-118.18449, 34.57796, 0.0]]"
2530,"San Andreas (Mojave S), Subsection 5","[[-118.18449, 34.57796, 0.0], [-118.11971, 34.55375, 0.0]]"
734,"San Andreas (Mojave S), Subsection 6","[[-118.11971, 34.55375, 0.0], [-118.10394, 34.54785, 0.0], [-118.05582, 34.52804, 0.0]]"
1018,"San Andreas (Mojave S), Subsection 7","[[-118.05582, 34.52804, 0.0], [-117.99225, 34.50181, 0.0]]"
2631,"San Andreas (Mojave S), Subsection 8","[[-117.99225, 34.50181, 0.0], [-117.92872, 34.47556, 0.0]]"
1381,"San Andreas (Mojave S), Subsection 9","[[-117.92872, 34.47556, 0.0], [-117.86522, 34.44927, 0.0]]"
605,"San Andreas (Mojave S), Subsection 10","[[-117.86522, 34.44927, 0.0], [-117.80177, 34.42295, 0.0]]"
2440,"San Andreas (Mojave S), Subsection 11","[[-117.80177, 34.42295, 0.0], [-117.75358, 34.40293, 0.0], [-117.73841, 34.39652, 0.0]]"
87,"San Andreas (Mojave S), Subsection 12","[[-117.73841, 34.39652, 0.0], [-117.67523, 34.36981, 0.0]]"
1980,"San Andreas (Mojave S), Subsection 13","[[-117.67523, 34.36981, 0.0], [-117.61209, 34.34307, 0.0]]"
990,"San Andreas (Mojave S), Subsection 14","[[-117.61209, 34.34307, 0.0], [-117.549, 34.3163, 0.0]]"
827,"San Andreas (San Bernardino N), Subsection 0","[[-117.549, 34.3163, 0.0], [-117.49307, 34.29041, 0.0]]"
2119,"San Andreas (San Bernardino N), Subsection 1","[[-117.49307, 34.29041, 0.0], [-117.451, 34.2709, 0.0], [-117.43825, 34.26312, 0.0]]"
2156,"San Jacinto (San Bernardino), Subsection 0","[[-117.50032, 34.26298, 0.0], [-117.43668, 34.22226, 0.0]]"
2379,"San Jacinto (San Bernardino), Subsection 1","[[-117.43668, 34.22226, 0.0], [-117.389, 34.1917, 0.0], [-117.37883, 34.17734, 0.0]]"
117,"San Jacinto (San Bernardino), Subsection 2","[[-117.37883, 34.17734, 0.0], [-117.33819, 34.11994, 0.0]]"
2050,"San Jacinto (San Bernardino), Subsection 3","[[-117.33819, 34.11994, 0.0], [-117.325, 34.1013, 0.0], [-117.28951, 34.06733, 0.0]]"
12,"San Jacinto (San Bernardino), Subsection 4","[[-117.28951, 34.06733, 0.0], [-117.237, 34.017, 0.0]]"
633,"San Jacinto (San Jacinto Valley) rev, Subsection 0","[[-117.237, 34.017, 0.0], [-117.222, 34.0067, 0.0], [-117.18733, 33.97999, 0.0]]"
2253,"San Jacinto (San Jacinto Valley) rev, Subsection 1","[[-117.18733, 33.97999, 0.0], [-117.13843, 33.94227, 0.0]]"
2410,"San Jacinto (San Jacinto Valley) rev, Subsection 2","[[-117.13843, 33.94227, 0.0], [-117.08958, 33.90453, 0.0]]"
1612,"San Jacinto (Stepovers Combined), Subsection 0","[[-117.08958, 33.90453, 0.0], [-117.04569, 33.86253, 0.0]]"
1041,"San Jacinto (Stepovers Combined), Subsection 1","[[-117.04569, 33.86253, 0.0], [-117.00185, 33.82051, 0.0]]"
568,"San Jacinto (Stepovers Combined), Subsection 2","[[-117.00185, 33.82051, 0.0], [-116.95805, 33.77848, 0.0]]"
2392,"San Jacinto (Stepovers Combined), Subsection 3","[[-116.95805, 33.77848, 0.0], [-116.9143, 33.73643, 0.0]]"
816,"San Jacinto (Anza) rev, Subsection 0","[[-116.9143, 33.73643, 0.0], [-116.8457, 33.69723, 0.0]]"
432,"San Jacinto (Anza) rev, Subsection 1","[[-116.8457, 33.69723, 0.0], [-116.84472, 33.69667, 0.0], [-116.77916, 33.65569, 0.0]]"
1919,"San Jacinto (Anza) rev, Subsection 2","[[-116.77916, 33.65569, 0.0], [-116.71272, 33.61407, 0.0]]"
947,"San Jacinto (Anza) rev, Subsection 3","[[-116.71272, 33.61407, 0.0], [-116.64634, 33.57242, 0.0]]"
1691,"San Clemente, Subsection 19","[[-117.98584, 32.52896, 0.0], [-117.9955, 32.54426, 0.0], [-118.01516, 32.55941, 0.0]]"
270,"San Clemente, Subsection 20","[[-118.01516, 32.55941, 0.0], [-118.04587, 32.58308, 0.0], [-118.04839, 32.58728, 0.0]]"
549,"San Clemente, Subsection 21","[[-118.04839, 32.58728, 0.0], [-118.06968, 32.62279, 0.0]]"
2095,"San Clemente, Subsection 22","[[-118.06968, 32.62279, 0.0], [-118.08088, 32.64147, 0.0], [-118.09764, 32.65397, 0.0]]"
535,"San Clemente, Subsection 23","[[-118.09764, 32.65397, 0.0], [-118.13301, 32.68035, 0.0]]"
2386,"San Clemente, Subsection 24","[[-118.13301, 32.68035, 0.0], [-118.16498, 32.70417, 0.0], [-118.16871, 32.70639, 0.0]]"
528,"San Clemente, Subsection 25","[[-118.16871, 32.70639, 0.0], [-118.20733, 32.72934, 0.0]]"
1956,"San Clemente, Subsection 26","[[-118.20733, 32.72934, 0.0], [-118.22636, 32.74064, 0.0], [-118.24433, 32.75402, 0.0]]"
1559,"San Clemente, Subsection 27","[[-118.24433, 32.75402, 0.0], [-118.26617, 32.77027, 0.0], [-118.27771, 32.78205, 0.0]]"
1609,"San Clemente, Subsection 28","[[-118.27771, 32.78205, 0.0], [-118.30778, 32.81277, 0.0]]"
594,"San Clemente, Subsection 29","[[-118.30778, 32.81277, 0.0], [-118.33066, 32.83611, 0.0], [-118.33612, 32.84447, 0.0]]"
1398,"San Clemente, Subsection 30","[[-118.33612, 32.84447, 0.0], [-118.35887, 32.87936, 0.0]]"
1360,"San Clemente, Subsection 31","[[-118.35887, 32.87936, 0.0], [-118.36512, 32.88894, 0.0], [-118.38921, 32.90952, 0.0]]"
89,"San Clemente, Subsection 32","[[-118.38921, 32.90952, 0.0], [-118.39744, 32.91655, 0.0], [-118.42713, 32.93312, 0.0]]"
1999,"San Clemente, Subsection 33","[[-118.42713, 32.93312, 0.0], [-118.45459, 32.94843, 0.0], [-118.46277, 32.95841, 0.0]]"
2289,"San Clemente, Subsection 34","[[-118.46277, 32.95841, 0.0], [-118.48398, 32.98428, 0.0], [-118.48945, 32.99129, 0.0]]"
73,"San Clemente, Subsection 35","[[-118.48945, 32.99129, 0.0], [-118.51546, 33.02456, 0.0]]"
357,"San Clemente, Subsection 36","[[-118.51546, 33.02456, 0.0], [-118.52485, 33.03656, 0.0], [-118.54487, 33.05567, 0.0]]"
2167,"San Clemente, Subsection 37","[[-118.54487, 33.05567, 0.0], [-118.5672, 33.07696, 0.0], [-118.57622, 33.08554, 0.0]]"
824,"San Clemente, Subsection 38","[[-118.57622, 33.08554, 0.0], [-118.60764, 33.11536, 0.0]]"
2371,"San Andreas (Offshore) 2011 CFM, Subsection 20","[[-124.14798, 40.08036, 0.0], [-124.15413, 40.08725, 0.0], [-124.19389, 40.11425, 0.0]]"
847,"San Andreas (Offshore) 2011 CFM, Subsection 21","[[-124.19389, 40.11425, 0.0], [-124.24184, 40.14677, 0.0]]"
339,"San Andreas (Offshore) 2011 CFM, Subsection 22","[[-124.24184, 40.14677, 0.0], [-124.25098, 40.15296, 0.0], [-124.29229, 40.177, 0.0]]"
2236,"San Andreas (Offshore) 2011 CFM, Subsection 23","[[-124.29229, 40.177, 0.0], [-124.34336, 40.20667, 0.0]]"
851,"Mendocino, Subsection 0","[[-124.34336, 40.20667, 0.0], [-124.38337, 40.23908, 0.0]]"
1450,"Mendocino, Subsection 1","[[-124.38337, 40.23908, 0.0], [-124.41191, 40.26217, 0.0], [-124.42687, 40.26796, 0.0]]"
580,"Mendocino, Subsection 2","[[-124.42687, 40.26796, 0.0], [-124.47894, 40.2881, 0.0]]"
1082,"Mendocino, Subsection 3","[[-124.47894, 40.2881, 0.0], [-124.53104, 40.30823, 0.0]]"
868,"Mendocino, Subsection 4","[[-124.53104, 40.30823, 0.0], [-124.58317, 40.32832, 0.0]]"
1778,"Mendocino, Subsection 5","[[-124.58317, 40.32832, 0.0], [-124.63533, 40.3484, 0.0]]"
99,"Mendocino, Subsection 6","[[-124.63533, 40.3484, 0.0], [-124.68753, 40.36845, 0.0]]"
2047,"Mendocino, Subsection 7","[[-124.68753, 40.36845, 0.0], [-124.696, 40.3717, 0.0], [-124.74489, 40.37387, 0.0]]"
1378,"Mendocino, Subsection 8","[[-124.74489, 40.37387, 0.0], [-124.80326, 40.37643, 0.0]]"
1001,"Mendocino, Subsection 9","[[-124.80326, 40.37643, 0.0], [-124.86163, 40.37896, 0.0]]"
2500,"Mendocino, Subsection 10","[[-124.86163, 40.37896, 0.0], [-124.92001, 40.38146, 0.0]]"
287,"Mendocino, Subsection 11","[[-124.92001, 40.38146, 0.0], [-124.97839, 40.38393, 0.0]]"
623,"Mendocino, Subsection 12","[[-124.97839, 40.38393, 0.0], [-125.03678, 40.38638, 0.0]]"
2540,"Mendocino, Subsection 13","[[-125.03678, 40.38638, 0.0], [-125.09517, 40.38879, 0.0]]"
722,"Mendocino, Subsection 14","[[-125.09517, 40.38879, 0.0], [-125.15356, 40.39117, 0.0]]"
1195,"Mendocino, Subsection 15","[[-125.15356, 40.39117, 0.0], [-125.21196, 40.39353, 0.0]]"
506,"San Andreas (San Bernardino N), Subsection 2","[[-117.43825, 34.26312, 0.0], [-117.38869, 34.23284, 0.0], [-117.38662, 34.23176, 0.0]]"
325,"San Andreas (San Bernardino N), Subsection 3","[[-117.38662, 34.23176, 0.0], [-117.33243, 34.20354, 0.0]]"
1701,"San Andreas (San Bernardino N), Subsection 4","[[-117.33243, 34.20354, 0.0], [-117.27827, 34.17528, 0.0]]"
114,"San Andreas (San Bernardino N), Subsection 5","[[-117.27827, 34.17528, 0.0], [-117.27416, 34.17314, 0.0], [-117.22202, 34.15003, 0.0]]"
2644,"San Andreas (North Branch Mill Creek), Subsection 0","[[-117.27021, 34.17172, 0.0], [-117.22202, 34.15003, 0.0], [-117.18204, 34.14197, 0.0]]"
2146,"San Andreas (North Branch Mill Creek), Subsection 1","[[-117.18204, 34.14197, 0.0], [-117.14295, 34.13407, 0.0], [-117.09031, 34.11889, 0.0]]"
2633,"San Andreas (North Branch Mill Creek), Subsection 2","[[-117.09031, 34.11889, 0.0], [-117.08495, 34.11734, 0.0], [-116.99769, 34.09819, 0.0]]"
1026,"San Andreas (North Branch Mill Creek), Subsection 3","[[-116.99769, 34.09819, 0.0], [-116.99747, 34.09814, 0.0], [-116.93939, 34.08445, 0.0], [-116.9043, 34.08108, 0.0]]"
124,"San Andreas (North Branch Mill Creek), Subsection 4","[[-116.9043, 34.08108, 0.0], [-116.83987, 34.07486, 0.0], [-116.8092, 34.07083, 0.0]]"
2129,"San Andreas (North Branch Mill Creek), Subsection 5","[[-116.8092, 34.07083, 0.0], [-116.75115, 34.06318, 0.0], [-116.7161, 34.05305, 0.0]]"
1449,"San Andreas (North Branch Mill Creek), Subsection 6","[[-116.7161, 34.05305, 0.0], [-116.65111, 34.03425, 0.0], [-116.62626, 34.02542, 0.0]]"
996,"San Andreas (North Branch Mill Creek), Subsection 7","[[-116.62626, 34.02542, 0.0], [-116.56226, 34.00265, 0.0], [-116.54181, 33.98907, 0.0]]"
289,"San Andreas (North Branch Mill Creek), Subsection 8","[[-116.54181, 33.98907, 0.0], [-116.51589, 33.97184, 0.0], [-116.4704, 33.9362, 0.0]]"
101,"San Andreas (North Branch Mill Creek), Subsection 9","[[-116.4704, 33.9362, 0.0], [-116.46648, 33.93312, 0.0], [-116.42244, 33.90582, 0.0], [-116.39345, 33.88902, 0.0]]"
2247,"San Andreas (North Branch Mill Creek), Subsection 10","[[-116.39345, 33.88902, 0.0], [-116.31598, 33.84403, 0.0], [-116.31515, 33.84337, 0.0]]"
524,"San Andreas (North Branch Mill Creek), Subsection 11","[[-116.31515, 33.84337, 0.0], [-116.24629, 33.78825, 0.0]]"
2014,"San Andreas (Coachella) rev, Subsection 0","[[-116.24629, 33.78825, 0.0], [-116.20499, 33.75463, 0.0]]"
2192,"San Andreas (Coachella) rev, Subsection 1","[[-116.20499, 33.75463, 0.0], [-116.16373, 33.72099, 0.0]]"
909,"San Andreas (Coachella) rev, Subsection 2","[[-116.16373, 33.72099, 0.0], [-116.12249, 33.68734, 0.0]]"
1348,"San Andreas (Coachella) rev, Subsection 3","[[-116.12249, 33.68734, 0.0], [-116.08129, 33.65368, 0.0]]"
2249,"San Andreas (Coachella) rev, Subsection 4","[[-116.08129, 33.65368, 0.0], [-116.04012, 33.62, 0.0]]"
1117,"San Andreas (Coachella) rev, Subsection 5","[[-116.04012, 33.62, 0.0], [-115.99898, 33.58631, 0.0]]"
626,"San Andreas (Coachella) rev, Subsection 6","[[-115.99898, 33.58631, 0.0], [-115.95788, 33.5526, 0.0]]"
2057,"San Andreas (Coachella) rev, Subsection 7","[[-115.95788, 33.5526, 0.0], [-115.91681, 33.51888, 0.0]]"
224,"San Andreas (Coachella) rev, Subsection 8","[[-115.91681, 33.51888, 0.0], [-115.87576, 33.48515, 0.0]]"
2403,"San Andreas (Coachella) rev, Subsection 9","[[-115.87576, 33.48515, 0.0], [-115.83476, 33.45141, 0.0]]"
686,"San Andreas (Coachella) rev, Subsection 10","[[-115.83476, 33.45141, 0.0], [-115.79378, 33.41765, 0.0]]"
149,"San Andreas (Coachella) rev, Subsection 11","[[-115.79378, 33.41765, 0.0], [-115.75283, 33.38388, 0.0]]"
1192,"San Andreas (Coachella) rev, Subsection 12","[[-115.75283, 33.38388, 0.0], [-115.71192, 33.35009, 0.0]]"
2493,"Brawley (Seismic Zone) alt 2, Subsection 0","[[-115.70597, 33.34502, 0.0], [-115.6771, 33.29574, 0.0]]"
564,"Brawley (Seismic Zone) alt 2, Subsection 1","[[-115.6771, 33.29574, 0.0], [-115.64826, 33.24645, 0.0]]"
1283,"Brawley (Seismic Zone) alt 2, Subsection 2","[[-115.64826, 33.24645, 0.0], [-115.61945, 33.19715, 0.0]]"
2398,"Oak Ridge (Onshore), Subsection 1","[[-119.11629, 34.29192, 1.0], [-119.0974, 34.31651, 1.0], [-119.04024, 34.35225, 1.0], [-119.03877, 34.35245, 1.0]]"
2293,"Oak Ridge (Onshore), Subsection 2","[[-119.03877, 34.35245, 1.0], [-118.95891, 34.36309, 1.0], [-118.93236, 34.36927, 1.0]]"
2040,"Oak Ridge (Onshore), Subsection 3","[[-118.93236, 34.36927, 1.0], [-118.88049, 34.38133, 1.0], [-118.82598, 34.3842, 1.0]]"
709,"Oak Ridge (Onshore), Subsection 4","[[-118.82598, 34.3842, 1.0], [-118.81043, 34.38502, 1.0], [-118.77422, 34.40132, 1.0], [-118.7227, 34.39777, 1.0]]"
684,"Holser alt 2, Subsection 0","[[-118.75333, 34.43862, 0.0], [-118.6741, 34.44993, 0.0], [-118.66123, 34.44794, 0.0]]"
2144,"Holser alt 2, Subsection 1","[[-118.66123, 34.44794, 0.0], [-118.56936, 34.43365, 0.0]]"
2509,"Northridge, Subsection 1","[[-118.64074, 34.40514, 7.4], [-118.634, 34.404, 7.4], [-118.596, 34.3837, 7.4], [-118.57916, 34.37393, 7.4]]"
2629,"Northridge, Subsection 2","[[-118.57916, 34.37393, 7.4], [-118.545, 34.3541, 7.4], [-118.51477, 34.34869, 7.4]]"
133,"Santa Susana alt 2, Subsection 3","[[-118.53828, 34.30607, 0.0], [-118.54679, 34.3022, 0.0], [-118.6037, 34.30927, 0.0]]"
2260,"Santa Susana alt 2, Subsection 2","[[-118.47797, 34.32861, 0.0], [-118.4891, 34.32845, 0.0], [-118.53828, 34.30607, 0.0]]"
2112,"Santa Susana alt 2, Subsection 1","[[-118.41069, 34.32957, 0.0], [-118.47797, 34.32861, 0.0]]"
362,"Santa Susana alt 2, Subsection 0","[[-118.34647, 34.31416, 0.0], [-118.40267, 34.32968, 0.0], [-118.41069, 34.32957, 0.0]]"
2417,"Butano 2011 CFM, Subsection 3","[[-122.09447, 37.2002, 0.0], [-122.15798, 37.21204, 0.0]]"
2287,"Butano 2011 CFM, Subsection 4","[[-122.15798, 37.21204, 0.0], [-122.17583, 37.21536, 0.0], [-122.21344, 37.23767, 0.0]]"
2480,"Butano 2011 CFM, Subsection 5","[[-122.21344, 37.23767, 0.0], [-122.2658, 37.26869, 0.0]]"
2311,"Butano 2011 CFM, Subsection 6","[[-122.2658, 37.26869, 0.0], [-122.27273, 37.27279, 0.0], [-122.3257, 37.28875, 0.0]]"
1994,"Butano 2011 CFM, Subsection 7","[[-122.3257, 37.28875, 0.0], [-122.38679, 37.30712, 0.0]]"
2191,"San Gregorio (North) 2011 CFM, Subsection 13","[[-122.39898, 37.33016, 0.0], [-122.37986, 37.28196, 0.0]]"
1353,"San Gregorio (North) 2011 CFM, Subsection 12","[[-122.41813, 37.37836, 0.0], [-122.41812, 37.37835, 0.0], [-122.39898, 37.33016, 0.0]]"
1088,"San Gregorio (North) 2011 CFM, Subsection 11","[[-122.44207, 37.42517, 0.0], [-122.44104, 37.42378, 0.0], [-122.41813, 37.37836, 0.0]]"
2344,"San Gregorio (North) 2011 CFM, Subsection 10","[[-122.47439, 37.46873, 0.0], [-122.44207, 37.42517, 0.0]]"
165,"San Gregorio (North) 2011 CFM, Subsection 9","[[-122.50674, 37.51227, 0.0], [-122.47439, 37.46873, 0.0]]"
2175,"San Gregorio (North) 2011 CFM, Subsection 8","[[-122.52904, 37.55935, 0.0], [-122.51483, 37.52315, 0.0], [-122.50674, 37.51227, 0.0]]"
1733,"San Gregorio (North) 2011 CFM, Subsection 7","[[-122.54849, 37.60748, 0.0], [-122.54313, 37.59522, 0.0], [-122.52904, 37.55935, 0.0]]"
2208,"Sargent 2011 CFM, Subsection 6","[[-121.6265, 36.98016, 0.0], [-121.62556, 36.97964, 0.0], [-121.57625, 36.94842, 0.0]]"
677,"Sargent 2011 CFM, Subsection 5","[[-121.6794, 37.00905, 0.0], [-121.6265, 36.98016, 0.0]]"
216,"Sargent 2011 CFM, Subsection 4","[[-121.72657, 37.0437, 0.0], [-121.68031, 37.00954, 0.0], [-121.6794, 37.00905, 0.0]]"
554,"Sargent 2011 CFM, Subsection 3","[[-121.77368, 37.07844, 0.0], [-121.72657, 37.0437, 0.0]]"
470,"Sargent 2011 CFM, Subsection 2","[[-121.83155, 37.10024, 0.0], [-121.77617, 37.08027, 0.0], [-121.77368, 37.07844, 0.0]]"
1992,"Sargent 2011 CFM, Subsection 1","[[-121.89068, 37.12014, 0.0], [-121.85278, 37.10788, 0.0], [-121.83155, 37.10024, 0.0]]"
2022,"Sargent 2011 CFM, Subsection 0","[[-121.95018, 37.13935, 0.0], [-121.89068, 37.12014, 0.0]]"
15,"Mendocino, Subsection 16","[[-125.21196, 40.39353, 0.0], [-125.27036, 40.39586, 0.0]]"
2184,"Mendocino, Subsection 17","[[-125.27036, 40.39586, 0.0], [-125.32877, 40.39815, 0.0]]"
1973,"Mendocino, Subsection 18","[[-125.32877, 40.39815, 0.0], [-125.35406, 40.39914, 0.0], [-125.38719, 40.40029, 0.0]]"
2244,"Mendocino, Subsection 19","[[-125.38719, 40.40029, 0.0], [-125.44562, 40.40229, 0.0]]"
2658,"Mendocino, Subsection 20","[[-125.44562, 40.40229, 0.0], [-125.50405, 40.40427, 0.0]]"
1593,"Mendocino, Subsection 21","[[-125.50405, 40.40427, 0.0], [-125.56248, 40.40621, 0.0]]"
508,"Mendocino, Subsection 22","[[-125.56248, 40.40621, 0.0], [-125.62092, 40.40813, 0.0]]"
315,"Mendocino, Subsection 23","[[-125.62092, 40.40813, 0.0], [-125.67937, 40.41002, 0.0]]"
88,"Mendocino, Subsection 24","[[-125.67937, 40.41002, 0.0], [-125.73781, 40.41187, 0.0]]"
999,"Mendocino, Subsection 25","[[-125.73781, 40.41187, 0.0], [-125.79626, 40.4137, 0.0]]"
828,"Mendocino, Subsection 26","[[-125.79626, 40.4137, 0.0], [-125.841, 40.41508, 0.0], [-125.85472, 40.41504, 0.0]]"
2642,"San Gregorio (North) 2011 CFM, Subsection 14","[[-122.37986, 37.28196, 0.0], [-122.36936, 37.25544, 0.0], [-122.3572, 37.23486, 0.0]]"
1724,"San Gregorio (North) 2011 CFM, Subsection 15","[[-122.3572, 37.23486, 0.0], [-122.33019, 37.18912, 0.0]]"
1004,"San Gregorio (North) 2011 CFM, Subsection 16","[[-122.33019, 37.18912, 0.0], [-122.31521, 37.16371, 0.0], [-122.30297, 37.14346, 0.0]]"
294,"San Gregorio (North) 2011 CFM, Subsection 17","[[-122.30297, 37.14346, 0.0], [-122.27546, 37.09792, 0.0]]"
2212,"San Gregorio (North) 2011 CFM, Subsection 18","[[-122.27546, 37.09792, 0.0], [-122.26922, 37.08759, 0.0], [-122.2591, 37.04936, 0.0]]"
